"economy","economycode","wpid_random","wgt","female","age","educ","inc_q","emp_in","urbanicity_f2f","account","account_fin","account_mob","fin1_1a","fin1_1b","fin2","fin4","fin4a","fin5","fin6","fin7","fin8","fin8a","fin8b","fin9","fin9a","fin10","fin10a","fin10b","fin11_1","fin11a","fin11b","fin11c","fin11d","fin11e","fin11f","fin11g","fin11h","fin13_1a","fin13_1b","fin13_1c","fin13_1d","fin13_1e","fin13_1f","fin13a","fin13b","fin13c","fin13d","fin14_1","fin14_2","fin14_2_China","fin14a","fin14a1","fin14b","fin14c","fin14c_2","fin14c_2_China","fin16","fin17a","fin17a1","fin17b","fin20","fin22a","fin22b","fin22c","fin24","fin24a","fin24b","fin26","fin27_1","fin27c1","fin27c2","fin28","fin29_1","fin29c1","fin29c2","fin30","fin31a","fin31b","fin31b1","fin31b1_China","fin31c","fin32","fin33","fin34a","fin34b","fin34d","fin34e","fin35","fin37","fin38","fin39a","fin39b","fin39d","fin39e","fin42","fin42a","fin43a","fin43b","fin43d","fin43e","fin44a","fin44b","fin44c","fin44d","fin45","fin45_1","fin45_1_China","saved","borrowed","receive_wages","receive_transfers","receive_pension","receive_agriculture","pay_utilities","remittances","mobileowner","internetaccess","anydigpayment","merchantpay_dig"
"Nigeria","NGA",111585541,1.05533790405407,1,30,1,5,1,2,0,0,0,,,2,,,,,,,,,,,,,,2,1,1,1,2,2,1,2,2,1,1,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,1,2,2,2,2,6,1,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,2,1,,1,0,4,4,4,4,2,5,2,2,0,0
"Nigeria","NGA",138881923,0.763027439467375,2,32,1,2,1,1,1,1,0,2,2,2,,,2,1,2,,,,1,1,1,1,1,,,,,,,,,,1,2,2,2,2,2,,,,,2,,,2,2,2,,,,2,1,,1,2,2,1,2,2,2,1,1,2,1,1,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,3,2,3,3,,2,,1,1,4,4,4,4,2,2,1,2,0,0
"Nigeria","NGA",116674222,3.0221822602234,1,30,1,4,1,1,0,0,0,,,2,,,,,,,,,,,,,,3,2,3,3,2,2,1,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,1,2,,1,2,2,2,1,7,,,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,1,1,2,2,1,,1,2,1,1,2,2,,1,1,4,4,4,2,4,5,1,2,0,0
"Nigeria","NGA",177627088,0.223275257178175,2,29,2,5,1,1,0,0,0,,,2,,,,,,,,,,,,,,1,1,2,2,2,2,1,2,2,2,2,2,1,1,2,,,,,2,,,2,2,2,,,,1,2,,1,2,2,2,2,5,3,2,1,2,1,2,2,,,,2,,,,,,1,2,2,2,1,,,2,2,,,,,1,1,2,2,1,,3,2,3,2,4,2,,1,0,2,4,4,2,4,3,1,2,0,0
"Nigeria","NGA",187075301,3.69132718271346,1,24,1,5,2,1,0,0,0,,,2,,,,,,,,,,,,,,3,2,2,2,2,2,1,2,2,2,2,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,1,2,2,1,2,5,3,4,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,1,1,2,2,1,,2,1,1,2,2,1,,1,1,4,4,4,2,4,5,2,2,0,0
"Nigeria","NGA",192616646,1.36725114256698,2,55,2,4,1,2,1,1,0,2,2,2,,,1,2,2,,,,1,1,1,1,1,,,,,,,,,,2,2,2,2,2,2,,,,,2,,,2,1,2,,,,2,2,,2,2,2,1,,3,2,2,1,2,1,1,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,3,1,,1,1,4,4,4,4,4,2,1,2,1,0
"Nigeria","NGA",166713609,1.56185150089413,1,21,2,4,1,1,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,1,2,1,2,2,,,,2,,,,,,2,,,,,,,1,2,2,2,1,,1,1,2,2,1,,1,1,2,1,4,1,,0,1,4,2,4,2,4,3,2,2,0,0
"Nigeria","NGA",192264967,0.543969212223643,2,32,2,2,1,1,1,1,0,2,2,1,2,,2,1,2,,,,1,2,1,2,1,,,,,,,,,,2,2,2,2,2,2,,,,,2,,,2,2,2,,,,2,1,,2,2,2,1,,5,1,1,2,,,,1,2,1,2,2,,,,,,2,,,,,,,2,2,,,,,1,1,2,2,1,,2,1,3,1,4,1,,1,1,4,4,4,2,4,3,1,1,0,0
"Nigeria","NGA",157640597,0.27461047329115,1,64,2,5,2,2,1,1,1,2,2,1,1,1,1,1,3,,,,1,2,1,1,1,,,,,,,,,,,,,,,,1,1,2,1,1,1,,1,1,2,,,,2,2,2,1,2,2,2,2,3,3,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,1,2,1,,,2,,,,,,2,2,2,3,5,3,,1,0,4,4,1,4,4,5,1,1,1,1
"Nigeria","NGA",169498530,0.965728882329852,2,21,2,5,1,1,0,0,0,,,2,,,,,,,,,,,,,,2,1,2,1,2,2,2,2,2,1,1,1,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,1,1,1,4,2,,0,0,4,4,4,4,4,5,1,2,0,0
"Nigeria","NGA",132149938,1.32807945218069,2,18,2,2,1,1,1,1,0,1,2,1,2,,2,2,2,,,,2,,2,,2,,,,,,,,,,1,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,3,3,2,1,1,,,1,1,,,2,,,,,,2,,,,,,,2,2,,,,,1,1,2,2,1,,2,1,1,1,3,1,,1,1,4,4,4,2,4,1,1,1,1,0
"Nigeria","NGA",194831235,1.01686452712682,2,31,1,4,1,1,0,0,0,,,2,,,,,,,,,,,,,,2,1,2,3,2,2,2,2,2,2,2,2,2,2,2,,,,,2,,,2,2,1,2,1,,2,2,,2,2,2,2,,2,1,4,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,2,2,2,1,2,,0,1,4,4,4,4,4,5,2,2,0,0
"Nigeria","NGA",186609787,0.223275257167535,2,29,2,5,1,1,1,1,1,2,2,1,1,1,1,1,1,2,,2,1,1,1,1,1,,,,,,,,,,,,,,,,1,1,2,1,1,2,,1,1,2,,,,1,1,1,2,2,2,2,,3,2,1,1,1,,,1,1,,,1,1,1,1,,,1,2,1,1,,,1,2,2,,,,,2,,,,,,1,2,2,2,4,1,,1,0,1,4,4,4,1,1,1,1,1,1
"Nigeria","NGA",168489059,2.01651747903952,1,50,1,2,1,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,1,2,2,2,1,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,7,,,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,1,1,,0,0,4,4,4,4,4,5,1,2,0,0
"Nigeria","NGA",127011170,1.02327366940193,2,30,2,4,1,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,2,,,,1,2,2,,,2,2,,,,,,,2,2,,,,,2,,,,,,3,2,1,2,2,1,,1,0,4,4,4,4,3,5,1,1,0,0
"Nigeria","NGA",146332394,0.294313087011173,2,21,2,5,1,2,1,1,0,2,2,1,1,1,1,1,2,,,,1,1,1,1,1,,,,,,,,,,2,2,1,2,1,2,,,,,1,2,,2,1,1,3,1,,2,1,,2,2,2,2,,1,2,2,1,1,,,1,1,,,1,1,2,1,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,4,1,,1,0,4,4,4,4,1,1,1,1,1,1
"Nigeria","NGA",139241456,3.4874421200333,2,70,1,5,1,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,1,2,2,2,2,1,2,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,1,1,2,2,1,,1,1,3,1,2,1,,1,0,4,4,4,2,4,5,2,2,0,0
"Nigeria","NGA",206540321,0.592980553496076,2,39,2,3,1,1,1,1,1,1,2,1,1,2,2,1,2,,,,1,2,1,1,1,,,,,,,,,,2,2,2,2,2,2,,,,,2,,,2,2,2,,,,2,1,,2,2,2,1,,1,2,1,2,,,,1,1,,,1,2,2,,,1,1,2,1,1,,,2,2,2,,,,,2,,,,,,2,2,1,1,4,2,,1,1,1,4,4,4,2,1,1,2,1,0
"Nigeria","NGA",160720359,0.777928040198046,2,48,2,5,1,2,1,1,0,2,2,1,1,1,2,1,2,,,,1,1,1,1,2,,,,,,,,,,2,2,2,1,2,2,,,,,1,2,,1,1,2,,,,2,2,,2,2,1,1,,3,3,2,1,1,,,1,1,,,1,1,1,2,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,2,2,1,1,,0,1,4,4,4,4,1,1,1,1,1,1
"Nigeria","NGA",114172146,1.0810405714872,1,20,2,3,1,1,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,1,2,1,1,2,2,2,2,2,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,1,1,1,2,,,,2,,,,1,2,2,,,1,1,2,2,2,1,,,2,2,,,,,2,,,,,,1,3,1,1,1,1,,1,0,2,4,4,4,2,5,1,2,0,0
"Nigeria","NGA",184452970,0.94270992720258,1,15,2,1,1,1,0,0,0,,,2,,,,,,,,,,,,,,1,1,1,1,2,2,1,2,2,2,2,1,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,5,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,4,1,,0,1,4,4,4,4,4,5,1,1,0,0
"Nigeria","NGA",175776697,0.303877321027029,1,20,2,2,1,2,1,0,1,,,2,,,,,,,,,,,,,,,2,2,2,1,2,1,1,2,2,2,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,4,3,1,1,2,1,2,1,2,1,1,1,2,2,,,1,2,,,,,,,2,2,,,,,1,1,2,1,,,3,3,1,1,4,3,,1,1,4,4,4,1,2,2,1,2,1,0
"Nigeria","NGA",112481278,2.69315747551185,1,30,1,1,1,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,1,2,1,2,2,2,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,6,1,1,2,,,,1,1,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,4,1,,1,1,4,4,4,4,4,1,1,2,0,0
"Nigeria","NGA",119970164,1.97425614890665,1,31,1,1,2,1,0,0,0,,,2,,,,,,,,,,,,,,2,1,2,2,1,2,2,2,2,1,2,1,2,2,2,,,,,2,,,2,2,2,,,,1,2,,2,2,2,2,,2,2,2,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,2,2,1,1,2,,1,0,4,4,4,4,4,5,2,2,0,0
"Nigeria","NGA",187231542,0.327551118351108,1,28,2,4,2,2,1,1,1,2,2,1,2,,2,2,2,,,,1,2,2,,2,,,,,,,,,,,,,,,,2,2,2,1,2,,,2,1,2,,,,2,1,2,2,2,2,2,,2,1,1,2,,,,1,1,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,3,1,1,4,4,,1,0,4,4,4,4,4,1,1,1,1,0
"Nigeria","NGA",142453527,0.249907512254136,1,30,2,5,1,1,1,1,0,1,2,1,1,1,1,1,2,,,,1,1,1,1,1,,,,,,,,,,2,2,2,2,2,2,,,,,1,2,,1,1,1,2,1,,1,1,,2,2,2,2,,1,3,3,1,1,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,3,3,3,3,,3,,1,0,4,4,4,4,2,1,1,1,1,1
"Nigeria","NGA",191370605,0.796847671308413,2,21,2,2,1,2,0,0,0,,,2,,,,,,,,,,,,,,1,1,2,2,2,2,1,1,2,1,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,1,2,2,2,1,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,4,3,3,3,,3,,1,1,4,4,4,4,4,5,2,2,0,0
"Nigeria","NGA",154104541,0.223275257167535,2,35,2,3,1,1,1,1,0,1,2,1,2,,2,2,2,,,,1,2,1,1,1,,,,,,,,,,2,2,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,2,1,1,2,,,,1,1,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,2,2,1,1,4,1,,1,1,4,4,4,4,2,1,1,2,1,0
"Nigeria","NGA",165535929,0.823831419873449,1,56,2,5,2,2,1,1,1,2,2,2,,,3,2,2,,,,1,1,1,2,1,,,,,,,,,,1,2,2,2,2,2,,,,,2,,,2,2,2,,,,1,3,,1,2,2,2,2,2,2,2,1,1,,,1,1,,,2,,,,,,1,2,1,1,,,2,2,2,,,,,2,,,,,,2,2,2,2,1,2,,1,0,1,4,4,4,4,1,1,1,1,0
"Nigeria","NGA",134274424,0.439520486306343,1,20,2,1,2,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,2,1,1,1,2,1,1,1,2,1,1,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,4,1,,1,1,4,4,4,4,4,2,1,1,0,0
"Nigeria","NGA",120583831,0.783702574360888,1,28,2,5,1,2,1,1,0,2,2,1,1,1,1,1,2,,,,1,1,1,1,1,,,,,,,,,,2,1,2,2,2,2,,,,,1,3,,1,1,1,1,3,,1,1,,2,2,2,2,,2,2,2,1,1,,,1,2,1,2,1,1,2,1,,,2,,,,,,,2,2,,,,,2,,,,,,1,3,2,2,3,1,,1,0,4,4,4,4,1,1,1,1,1,1
"Nigeria","NGA",128592344,0.223275257167535,1,33,2,1,2,2,1,1,0,2,2,1,2,,1,1,2,,,,1,2,1,2,1,,,,,,,,,,,,,,,,,,,,2,,,2,1,2,,,,2,2,2,2,1,2,1,,2,1,1,2,,,,1,1,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,3,1,,0,1,4,4,4,4,4,1,1,1,1,0
"Nigeria","NGA",120750933,0.630788378485096,2,28,2,4,1,2,1,1,0,2,2,1,2,,1,1,2,,,,1,1,1,1,1,,,,,,,,,,2,3,2,3,2,2,,,,,2,,,2,1,2,,,,2,1,,2,1,2,1,,1,2,1,1,1,,,1,1,,,1,2,2,,,1,2,,,,,,,2,2,,,,,1,1,2,2,1,,1,1,1,4,3,1,,1,1,4,4,4,2,2,1,1,2,1,0
"Nigeria","NGA",160516691,0.47135496360129,1,19,2,5,1,1,1,0,1,,,2,,,,,,,,,,,,,,,2,2,1,2,2,2,2,2,2,2,1,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,3,2,1,1,,,1,1,,,2,,,,,,2,,,,,,,2,2,,,,,1,1,2,1,,,2,3,3,2,4,3,,1,0,4,4,4,1,4,1,1,2,1,0
"Nigeria","NGA",126661987,0.404158180032667,1,22,2,2,1,2,1,1,1,2,2,1,1,1,1,1,2,,,,1,1,1,1,1,,,,,,,,,,,,,,,,1,1,2,1,1,2,,1,1,1,1,2,,2,1,1,2,2,2,1,,7,,,1,1,,,1,1,,,1,1,1,1,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,3,1,,1,1,4,4,4,4,1,1,1,1,1,1
"Nigeria","NGA",173019954,0.223275257167535,1,25,2,5,1,2,1,1,0,2,2,2,,,2,1,2,,,,1,2,1,1,1,,,,,,,,,,2,2,2,2,2,2,,,,,2,,,1,2,2,,,,2,2,,1,1,2,2,2,2,1,2,2,,,,1,2,1,2,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,2,1,2,3,1,,1,1,4,4,4,4,4,3,1,1,1,0
"Nigeria","NGA",153968252,0.351275652166841,1,30,2,5,1,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,1,2,1,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,1,2,2,2,1,1,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,1,1,3,3,1,,1,1,4,4,4,4,4,5,1,2,0,0
"Nigeria","NGA",210407500,0.339978847956771,2,30,3,5,1,2,1,1,0,1,1,1,1,2,2,2,2,,,,1,1,1,1,1,,,,,,,,,,2,2,1,2,2,2,,,,,2,,,2,2,2,,,,2,1,,1,1,2,1,2,2,1,1,1,1,,,1,1,,,1,1,2,1,,,1,1,1,2,,,2,2,2,,,,,2,,,,,,1,1,1,1,2,1,,1,1,1,4,4,4,1,1,1,1,1,0
"Nigeria","NGA",193770347,2.6491316134986,1,21,1,5,1,1,1,1,0,1,2,1,1,1,2,2,2,,,,1,1,1,1,1,,,,,,,,,,2,2,2,2,2,2,,,,,2,1,,2,2,2,,,,1,1,,2,2,2,1,,2,2,1,1,1,,,1,1,,,1,1,2,2,,,2,,,,,,,2,2,,,,,1,3,1,2,,,1,1,1,2,1,2,,1,1,4,4,4,1,1,1,1,2,1,1
"Nigeria","NGA",122143564,0.223275257167535,2,26,3,5,1,2,1,1,1,1,2,1,1,1,1,2,2,,,,1,1,1,1,1,,,,,,,,,,,,,,,,2,1,2,1,1,2,,2,1,2,,,,1,1,1,1,2,2,1,2,1,2,1,1,1,,,1,1,,,1,2,1,2,,,2,,,,,,,2,2,,,,,2,,,,,,2,2,2,1,2,2,,1,1,4,4,4,4,1,1,1,1,1,1
"Nigeria","NGA",176981131,3.20719006443458,1,64,1,3,1,1,1,1,0,1,2,2,,,2,2,2,,,,1,2,1,2,1,,,,,,,,,,1,1,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,6,2,1,1,2,2,1,1,2,1,2,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,4,1,,0,0,4,4,4,4,4,2,1,2,0,0
"Nigeria","NGA",162406533,0.394317029665452,2,35,2,5,1,2,1,1,0,2,2,1,1,1,1,2,2,,,,1,1,1,1,1,,,,,,,,,,2,2,2,2,2,2,,,,,2,1,,2,1,2,,,,2,2,,2,1,2,1,,3,1,1,1,1,,,1,1,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,2,1,1,4,2,,1,1,4,4,4,4,2,1,1,1,1,1
"Nigeria","NGA",151196000,0.565888891853856,2,25,2,3,1,2,1,1,0,2,2,1,1,1,1,1,2,,,,1,1,1,1,1,,,,,,,,,,2,2,2,1,2,2,,,,,1,2,,1,1,1,1,2,,2,2,,2,2,2,1,,5,2,1,1,1,,,1,1,,,1,1,2,2,,,1,2,1,3,,,2,2,2,,,,,1,1,4,2,1,,2,1,1,1,3,1,,1,1,1,4,4,2,1,1,1,1,1,1
"Nigeria","NGA",196325543,0.763027439467375,2,32,2,2,1,1,1,1,0,1,2,1,1,2,1,1,2,,,,1,1,1,1,1,,,,,,,,,,2,1,2,1,2,2,,,,,2,,,1,2,2,,,,2,2,,2,2,2,2,,3,1,1,1,1,,,1,1,,,1,2,2,,,1,1,2,1,2,,,2,2,2,,,,,2,,,,,,1,1,1,1,1,1,,1,0,1,4,4,4,2,1,1,2,1,0
"Nigeria","NGA",150492040,0.540520285743598,1,18,2,1,1,1,0,0,0,,,2,,,,,,,,,,,,,,2,1,1,1,2,2,2,2,2,1,1,1,1,2,2,,,,,2,,,2,2,2,,,,1,2,,1,2,2,2,2,1,1,1,2,,,,1,1,,,2,,,,,,2,,,,,,,2,2,,,,,1,2,2,2,1,,1,1,1,1,4,1,,1,0,4,4,4,2,4,1,1,1,0,0
"Nigeria","NGA",194876423,0.687412349617126,1,38,2,4,1,2,0,0,0,,,2,,,,,,,,,,,,,,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,1,2,2,2,2,8,,,2,,,,1,2,1,2,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,2,2,1,4,4,,1,0,4,4,4,4,4,3,1,2,0,0
"Nigeria","NGA",138019902,0.223275257167535,2,27,2,5,1,2,1,1,0,2,2,1,1,1,1,1,2,,,,1,1,1,1,1,,,,,,,,,,1,2,2,1,2,2,,,,,1,2,,2,1,2,,,,2,1,,1,2,2,2,2,3,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,4,1,,1,0,4,4,4,4,4,5,1,1,1,1
"Nigeria","NGA",138048324,0.223275257167535,2,44,2,5,1,2,1,1,1,1,2,1,1,1,1,1,2,,,,1,1,1,1,1,,,,,,,,,,,,,,,,1,1,2,1,1,2,,1,1,2,,,,2,1,1,2,2,2,1,,1,3,3,1,1,,,1,1,,,1,1,1,2,,,1,2,1,2,,,2,2,2,,,,,2,,,,,,1,2,3,3,2,3,,1,1,1,4,4,4,1,1,1,2,1,1
"Nigeria","NGA",201809591,0.223275257167535,1,25,2,5,2,2,1,1,0,2,2,1,2,,1,1,2,,,,1,1,1,2,1,,,,,,,,,,2,2,2,2,2,2,,,,,2,,,2,2,2,,,,2,1,,2,2,2,2,,1,2,2,1,1,,,1,1,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,2,2,3,3,3,,1,0,4,4,4,4,4,1,1,1,1,0
"Nigeria","NGA",191567123,3.69132718271346,2,61,1,2,1,1,1,1,0,1,1,2,,,2,2,2,,,,2,,2,,1,,,,,,,,,,2,1,1,1,1,2,,,,,2,,,1,2,2,,,,2,2,,2,2,2,1,,2,1,2,2,,,,1,2,1,2,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,2,1,2,1,1,,0,1,4,4,4,4,4,3,1,2,1,0
"Nigeria","NGA",121341075,1.99490054403831,1,60,1,5,2,1,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,1,2,1,2,3,3,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,7,,,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,1,1,2,2,1,,1,1,2,4,2,2,,0,0,4,4,4,2,4,5,2,2,0,0
"Nigeria","NGA",176998110,2.03301793577824,2,18,2,3,1,1,1,1,0,2,2,1,2,,2,2,2,,,,1,2,1,2,1,,,,,,,,,,2,2,2,2,2,2,,,,,2,,,2,2,2,,,,2,1,,1,2,2,1,2,2,2,1,2,,,,1,1,,,2,,,,,,1,2,2,2,1,,,2,2,,,,,1,1,2,2,1,,1,1,1,1,4,2,,1,1,2,4,4,2,4,1,1,1,1,0
"Nigeria","NGA",146214080,0.805641737315398,1,25,2,2,1,2,1,1,0,2,2,1,2,,1,1,2,,,,1,1,1,1,2,,,,,,,,,,1,2,1,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,2,1,1,1,2,1,1,1,2,1,2,2,,,,,,2,,,,,,,2,2,,,,,1,3,2,2,1,,1,2,1,1,4,1,,0,1,4,4,4,2,4,2,2,2,1,0
"Nigeria","NGA",115393621,2.45419771232009,2,17,2,4,2,2,1,1,0,2,2,1,2,,2,1,2,,,,2,,1,1,1,,,,,,,,,,2,2,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,2,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,3,2,2,3,2,,1,0,4,4,4,4,4,5,1,1,0,0
"Nigeria","NGA",117166338,0.473175335671753,2,30,2,5,1,2,1,1,0,1,2,1,1,2,1,1,2,,,,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,2,,,1,1,2,,,,2,1,2,2,2,1,2,,4,1,1,1,2,1,2,2,,,,2,,,,,,2,,,,,,,2,2,,,,,1,1,2,2,1,,1,1,2,2,2,3,,1,1,4,4,4,2,4,3,2,2,1,0
"Nigeria","NGA",209239149,0.231306182909339,1,29,2,3,1,2,1,1,0,2,2,1,2,,2,1,2,,,,2,,2,,1,,,,,,,,,,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,3,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,1,1,1,2,1,,0,0,4,4,4,4,4,5,1,2,0,0
"Nigeria","NGA",159079145,0.320492870053102,1,40,2,4,1,2,1,1,0,1,2,2,,,2,2,2,,,,1,1,1,1,1,,,,,,,,,,2,2,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,1,2,2,2,1,3,2,1,2,,,,1,1,,,1,2,2,,,1,2,,,,,,,1,2,2,2,2,2,2,,,,,,1,2,2,2,1,1,,1,1,4,3,4,4,2,1,1,2,1,0
"Nigeria","NGA",129636431,1.19419210339978,1,17,2,3,1,2,1,1,0,2,2,1,2,,2,2,3,,,,1,2,1,2,2,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,2,1,1,2,2,2,2,,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,2,2,1,4,1,,1,0,4,4,4,4,4,5,1,1,0,0
"Nigeria","NGA",141346844,0.574794618535581,2,35,2,2,1,2,0,0,0,,,2,,,,,,,,,,,,,,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,,,,,2,,,2,1,2,,,,2,2,,2,2,2,2,,7,,,3,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,2,2,,0,0,4,4,4,4,4,6,1,1,0,0
"Nigeria","NGA",120725655,0.327551118351108,1,27,2,4,2,2,1,1,0,2,2,1,2,,1,1,2,,,,1,2,1,1,2,,,,,,,,,,2,2,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,6,1,1,1,1,,,1,1,,,2,,,,,,3,,,,,,,2,2,,,,,2,,,,,,3,3,3,1,,1,,0,1,5,4,4,4,4,1,1,1,1,0
"Nigeria","NGA",169676941,1.89065656257778,1,26,1,4,2,2,0,0,0,,,2,,,,,,,,,,,,,,2,1,2,1,2,2,2,2,2,1,1,1,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,1,2,2,2,1,2,1,2,2,,,,,,2,,,,,,,2,2,,,,,1,3,2,2,1,,2,1,2,3,2,3,,0,0,4,4,4,2,4,3,2,2,0,0
"Nigeria","NGA",184366272,1.53964785006807,2,40,1,1,1,1,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,1,1,2,1,2,2,2,1,1,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,1,1,2,,,,2,,,,1,2,2,,,1,1,2,2,2,1,,,2,2,,,,,1,1,2,2,1,,2,3,3,1,4,2,,1,0,2,4,4,2,2,5,1,2,0,0
"Nigeria","NGA",154841542,1.6783776208053,2,23,1,5,1,2,0,0,0,,,2,,,,,,,,,,,,,,1,1,1,2,2,2,1,2,2,1,1,1,1,2,2,,,,,2,,,2,2,2,,,,2,2,,1,2,2,1,2,2,1,1,2,,,,2,,,,2,,,,,,1,2,2,2,1,,,2,2,,,,,2,,,,,,1,1,1,1,3,1,,1,1,2,4,4,4,4,5,1,2,0,0
"Nigeria","NGA",187945899,0.223275257167535,2,41,2,4,1,1,1,1,0,2,2,1,2,,2,2,2,,,,1,2,1,1,1,,,,,,,,,,2,1,1,2,2,2,,,,,2,,,2,1,2,,,,2,1,,2,2,2,1,,1,3,2,1,1,,,1,1,,,2,,,,,,1,2,1,2,,,2,2,2,,,,,2,,,,,,3,2,3,3,,2,,1,1,1,4,4,4,4,1,1,1,1,0
